age,workclass,fnlwgt,education,education_num,status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income
27,Private,258102,Preschool,3,not_married,Transport_moving,Male,0,0,40,Mexico,more_than_50k
23,Private,241185,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
31,Private,124827,Bachelors,11,married,corporate_job,Male,0,0,40,United_States,less_than_50k
40,Self_emp,76625,HS_grad,9,married,servant,Male,0,0,40,United_States,more_than_50k
41,government,263339,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,less_than_50k
25,Private,135645,Masters,14,not_married,corporate_job,Male,0,0,20,United_States,more_than_50k
42,Private,245626,HS_grad,9,married,Craft_repair,Male,0,0,60,United_States,more_than_50k
24,Private,210781,Bachelors,13,not_married,Craft_repair,Female,0,0,40,United_States,more_than_50k
42,Private,235786,Bachelors,12,married,Craft_repair,Male,0,0,50,United_States,less_than_50k
45,Self_emp,160167,SS_grad,6,married,Craft_repair,Male,0,0,70,United_States,more_than_50k
52,government,30731,HS_grad,9,married,corporate_job,Male,7298,0,40,United_States,less_than_50k
34,Private,314375,Bachelors,11,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
32,Private,81528,HS_grad,9,not_married,servant,Male,0,0,60,United_States,more_than_50k
54,Private,182854,HS_grad,9,married,Craft_repair,Male,0,0,45,United_States,more_than_50k
42,government,296798,SS_grad,7,not_married,it_job,Male,0,1340,40,United_States,more_than_50k
32,Private,194426,Bachelors,13,married,it_job,Male,15024,0,40,United_States,less_than_50k
55,Self_emp,141807,Bachelors,13,married,corporate_job,Male,0,0,60,United_States,less_than_50k
52,government,71344,Masters,14,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
21,government,341410,Bachelors,10,not_married,corporate_job,Female,0,0,15,United_States,more_than_50k
33,Private,118941,Bachelors,13,married,corporate_job,Female,0,0,40,United_States,less_than_50k
27,Self_emp,229125,SS_grad,7,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
42,government,142756,Bachelors,13,not_married,Prof_specialty,Female,0,0,50,United_States,more_than_50k
27,Self_emp,243871,Bachelors,10,not_married,corporate_job,Female,0,0,45,United_States,more_than_50k
47,Private,213140,Bachelors,11,married,Craft_repair,Male,7688,0,40,United_States,less_than_50k
19,Private,196857,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
46,Private,138626,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
55,Self_emp,161334,HS_grad,9,not_married,Other_service,Female,0,0,25,Other,more_than_50k
50,Private,273536,ES_grad,4,married,corporate_job,Male,0,0,49,Other,more_than_50k
32,Private,115631,Bachelors,10,not_married,corporate_job,Female,4101,0,50,United_States,more_than_50k
28,Private,185957,HS_grad,9,married,corporate_job,Female,0,0,40,United_States,more_than_50k
23,Private,334357,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
43,Private,96102,Masters,14,married,corporate_job,Male,0,0,50,United_States,more_than_50k
34,Private,213226,Bachelors,13,married,Prof_specialty,Male,0,0,40,Other,less_than_50k
19,Private,115248,Bachelors,10,not_married,corporate_job,Male,0,0,40,Other,more_than_50k
37,Private,185061,Bachelors,10,married,corporate_job,Male,0,0,55,United_States,more_than_50k
27,Private,147638,Bachelors,13,not_married,corporate_job,Female,0,0,40,Other,more_than_50k
18,Private,280298,HS_grad,9,not_married,corporate_job,Female,0,0,24,United_States,more_than_50k
31,Private,163516,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
49,Private,277434,HS_grad,9,married,Transport_moving,Male,0,0,50,United_States,more_than_50k
26,government,206983,Bachelors,15,married,Prof_specialty,Male,0,0,60,Other,more_than_50k
48,Private,108993,HS_grad,9,married,Craft_repair,Male,0,0,45,United_States,less_than_50k
39,Private,288551,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
41,Private,176069,HS_grad,9,not_married,it_job,Female,0,0,40,United_States,more_than_50k
48,government,183486,Bachelors,11,not_married,Prof_specialty,Female,0,0,56,United_States,less_than_50k
40,Private,163215,Bachelors,13,not_married,corporate_job,Female,10520,0,40,United_States,less_than_50k
70,Private,94692,Bachelors,13,married,corporate_job,Male,0,0,70,United_States,less_than_50k
20,Private,118462,HS_grad,9,not_married,servant,Male,0,0,43,United_States,more_than_50k
38,Private,407068,Preschool,3,married,Other_service,Male,0,0,75,Mexico,more_than_50k
37,Self_emp,243587,Bachelors,10,not_married,Other_service,Female,0,0,40,Other,more_than_50k
49,Private,23074,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,less_than_50k
51,Private,237735,HS_grad,9,married,servant,Male,3103,0,40,United_States,less_than_50k
43,Private,188291,Preschool,2,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
38,Private,284166,Bachelors,15,not_married,Prof_specialty,Male,0,0,50,United_States,more_than_50k
23,Private,287681,ES_grad,4,not_married,Other_service,Male,0,0,25,Mexico,more_than_50k
34,Private,509364,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
33,Private,91964,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
31,Private,117526,Bachelors,10,not_married,Farming_fishing,Female,0,0,45,United_States,more_than_50k
64,Private,91343,Bachelors,10,not_married,it_job,Female,0,0,40,United_States,more_than_50k
26,government,336969,Bachelors,13,married,Prof_specialty,Male,0,0,28,El_Salvador,more_than_50k
55,Private,255364,Bachelors,10,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
61,government,167670,Bachelors,13,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
37,Private,211494,HS_grad,9,married,it_job,Male,0,0,40,United_States,less_than_50k
78,government,136198,Bachelors,13,married,corporate_job,Male,0,0,15,United_States,more_than_50k
27,government,409815,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
49,Private,188823,HS_grad,9,not_married,Prof_specialty,Male,0,0,42,United_States,more_than_50k
55,government,146326,Masters,14,married,Prof_specialty,Male,7688,0,45,United_States,less_than_50k
42,Private,154374,Bachelors,13,married,Transport_moving,Male,0,0,58,United_States,more_than_50k
61,Private,197286,ES_grad,5,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
64,Self_emp,100722,Bachelors,13,married,corporate_job,Male,0,0,5,United_States,more_than_50k
46,government,377622,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
24,Private,145964,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
27,Private,358636,Bachelors,10,married,Craft_repair,Male,2829,0,70,United_States,more_than_50k
47,Private,155489,HS_grad,9,married,Transport_moving,Male,7688,0,55,United_States,less_than_50k
18,Private,57413,Bachelors,10,not_married,Other_service,Male,0,0,15,United_States,more_than_50k
48,Private,320421,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,more_than_50k
50,Self_emp,174752,HS_grad,9,not_married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
40,government,229364,Masters,14,not_married,Prof_specialty,Female,0,0,45,United_States,more_than_50k
56,Self_emp,157486,SS_grad,6,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
34,Private,92682,HS_grad,9,not_married,corporate_job,Female,4865,0,40,United_States,more_than_50k
56,government,101338,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,more_than_50k
18,Private,132652,SS_grad,7,not_married,Other_service,Male,0,0,20,United_States,more_than_50k
21,Private,34616,Bachelors,10,not_married,Other_service,Female,0,0,25,United_States,more_than_50k
40,Private,218903,HS_grad,9,not_married,it_job,Female,0,0,40,United_States,more_than_50k
27,government,204098,HS_grad,9,married,servant,Male,0,0,50,United_States,more_than_50k
52,Self_emp,64045,Bachelors,15,married,Prof_specialty,Male,99999,0,45,United_States,less_than_50k
46,Private,189763,HS_grad,9,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
23,Private,26248,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
50,Private,92079,Bachelors,10,married,it_job,Male,0,0,45,United_States,less_than_50k
19,Private,280071,Bachelors,10,not_married,it_job,Male,0,0,50,United_States,more_than_50k
20,Private,224059,HS_grad,9,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
39,Private,185520,Bachelors,10,not_married,corporate_job,Female,8614,0,40,United_States,less_than_50k
24,Private,265567,SS_grad,7,not_married,Craft_repair,Male,0,0,35,United_States,more_than_50k
72,Private,106890,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
42,government,39586,Masters,14,married,Prof_specialty,Female,0,0,20,United_States,less_than_50k
51,Private,209912,Bachelors,13,not_married,corporate_job,Male,0,0,50,United_States,more_than_50k
39,Private,144169,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,less_than_50k
40,government,50442,Bachelors,10,not_married,corporate_job,Female,2977,0,35,United_States,more_than_50k
34,Private,89644,Bachelors,10,married,corporate_job,Male,0,0,55,United_States,less_than_50k
19,Private,275889,SS_grad,7,not_married,servant,Male,0,0,40,Mexico,more_than_50k
26,Private,231638,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
45,government,224474,Bachelors,13,not_married,Prof_specialty,Female,4934,0,50,United_States,less_than_50k
28,Private,355259,Masters,14,not_married,Prof_specialty,Female,0,0,40,United_States,less_than_50k
30,government,68330,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
32,Private,185410,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
19,Private,87653,Bachelors,10,not_married,Other_service,Female,0,0,25,United_States,more_than_50k
21,Private,286853,HS_grad,9,not_married,Other_service,Male,0,0,35,United_States,more_than_50k
54,Private,96710,HS_grad,9,married,servant,Female,0,0,20,United_States,more_than_50k
62,Private,160143,Bachelors,15,married,Prof_specialty,Male,0,0,30,United_States,less_than_50k
25,Private,186925,Bachelors,10,not_married,Other_service,Male,2597,0,48,United_States,more_than_50k
49,Self_emp,109705,Bachelors,10,not_married,corporate_job,Female,0,0,32,United_States,more_than_50k
32,Private,94235,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
37,government,297449,HS_grad,9,married,servant,Male,0,0,40,United_States,less_than_50k
58,Private,205896,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
37,Private,93717,Bachelors,10,married,corporate_job,Female,7298,0,45,United_States,less_than_50k
41,Private,194710,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
38,Private,236391,Bachelors,13,married,corporate_job,Male,7688,0,40,United_States,less_than_50k
47,government,189123,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
42,Private,358677,HS_grad,9,not_married,Other_service,Male,0,0,35,United_States,more_than_50k
30,government,199539,HS_grad,9,married,corporate_job,Male,0,1902,40,United_States,more_than_50k
43,Private,128170,Bachelors,10,married,corporate_job,Male,7688,0,40,United_States,less_than_50k
34,Private,231238,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
57,Private,296152,Bachelors,10,not_married,corporate_job,Female,594,0,10,United_States,more_than_50k
46,Private,166003,SS_grad,7,married,it_job,Male,0,0,40,United_States,more_than_50k
32,Private,281437,Bachelors,10,married,Transport_moving,Male,0,0,55,United_States,more_than_50k
20,Private,190231,ES_grad,5,not_married,it_job,Female,0,0,11,Other,more_than_50k
47,Private,122026,Bachelors,11,not_married,corporate_job,Male,0,0,50,United_States,more_than_50k
53,Self_emp,174102,ES_grad,4,married,corporate_job,Male,4386,0,50,Other,less_than_50k
43,Private,125461,Bachelors,13,married,corporate_job,Male,0,0,65,United_States,less_than_50k
80,Self_emp,184335,ES_grad,4,married,Farming_fishing,Male,0,0,30,United_States,more_than_50k
24,Private,211345,Bachelors,10,not_married,Other_service,Female,0,0,40,Mexico,more_than_50k
43,government,147328,Masters,14,married,corporate_job,Male,0,1977,60,United_States,less_than_50k
22,Private,222993,HS_grad,9,not_married,servant,Male,0,0,40,United_States,more_than_50k
40,Private,225978,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
48,Private,121124,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,less_than_50k
51,Private,234057,HS_grad,9,married,Craft_repair,Male,0,0,45,United_States,less_than_50k
24,government,306515,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
19,Private,116562,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
34,Private,171159,Bachelors,10,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
24,Private,199011,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
41,Private,443508,Bachelors,13,married,Transport_moving,Male,0,0,48,Canada,less_than_50k
24,Private,29810,HS_grad,9,not_married,corporate_job,Female,0,0,38,United_States,more_than_50k
22,government,238831,Bachelors,10,not_married,servant,Male,0,0,40,United_States,more_than_50k
32,government,566117,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
41,Private,255044,Bachelors,13,not_married,corporate_job,Female,0,0,55,United_States,more_than_50k
20,Private,436253,Bachelors,10,not_married,Other_service,Male,0,0,35,United_States,more_than_50k
31,Private,300687,HS_grad,9,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
55,Private,144071,Bachelors,13,married,it_job,Male,0,0,18,United_States,less_than_50k
26,Private,188767,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
27,Self_emp,300777,HS_grad,9,not_married,Transport_moving,Male,0,0,70,United_States,more_than_50k
35,Private,26987,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
40,Private,174395,HS_grad,9,not_married,Other_service,Male,0,0,60,Other,more_than_50k
59,Private,90290,Bachelors,10,married,Prof_specialty,Male,0,0,34,United_States,more_than_50k
61,Private,183735,Bachelors,10,married,corporate_job,Male,0,0,45,United_States,less_than_50k
31,Private,123273,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
43,government,186916,Masters,14,not_married,servant,Male,0,0,60,United_States,less_than_50k
61,Private,43554,Preschool,3,not_married,servant,Male,0,2339,40,United_States,more_than_50k
54,Private,178251,Bachelors,12,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
30,Private,255885,Bachelors,10,married,corporate_job,Male,0,0,50,United_States,more_than_50k
20,Private,64292,Bachelors,10,not_married,corporate_job,Female,0,0,50,United_States,more_than_50k
27,government,194773,Masters,14,not_married,Prof_specialty,Female,0,0,50,Germany,more_than_50k
44,Self_emp,133060,Bachelors,10,not_married,it_job,Male,0,0,60,United_States,more_than_50k
64,Private,258006,Bachelors,10,not_married,corporate_job,Female,0,0,40,Other,more_than_50k
55,Private,92215,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
34,Private,33945,HS_grad,9,not_married,Craft_repair,Male,6849,0,55,United_States,more_than_50k
61,Private,153048,HS_grad,9,not_married,corporate_job,Female,0,0,35,United_States,more_than_50k
34,Private,355571,HS_grad,9,not_married,it_job,Female,0,0,40,United_States,more_than_50k
47,Self_emp,139268,Bachelors,15,married,Prof_specialty,Male,0,1977,60,United_States,less_than_50k
26,Private,34402,Bachelors,13,not_married,corporate_job,Male,0,0,45,United_States,more_than_50k
35,Private,25955,SS_grad,7,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
